,Product_name,Price,Date,Time
0,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,396",2019-09-21,09:55:23
1,TOMMY HILFIGER Men's Regular fit T-Shirt,799,2019-09-21,09:55:23
2,TOMMY HILFIGER Men's Regular fit T-Shirt,"2,265",2019-09-21,09:55:23
3,Tommy Hilfiger Men's Printed Regular Fit T-Shirt,799,2019-09-21,09:55:23
4,TOMMY HILFIGER Men's Plain Regular Fit T-Shirt,799,2019-09-21,09:55:23
5,TOMMY HILFIGER Men's Slim fit T-Shirt,"1,150",2019-09-21,09:55:23
6,TOMMY HILFIGER Men's Plain Regular Fit T-Shirt,799,2019-09-21,09:55:23
7,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,949,2019-09-21,09:55:23
8,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,999",2019-09-21,09:55:23
9,Tommy Hilfiger Men's Plain Regular Fit Polo,"1,499",2019-09-21,09:55:23
10,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,799,2019-09-21,09:55:23
11,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,799,2019-09-21,09:55:23
12,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,999,2019-09-21,09:55:23
13,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,799,2019-09-21,09:55:23
14,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,"1,299",2019-09-21,09:55:23
15,TOMMY HILFIGER Men's Plain Regular Fit Polo,"1,499",2019-09-21,09:55:23
16,DORJE Sacred Alien Mens Round Neck Cotton t Shirt Psychedelic Alien Dragon Illusion Artistic 3D Tattoo Style t Shirt Hand Drawn by me Lama a Deaf Mute Indian Artist.,899,2019-09-21,09:55:23
17,Stitch Studios Men's Henley Cotton T-Shirt(Pack of 2),735,2019-09-21,09:55:23
18,Stitch Studios Combo Pack Men's T-Shirt Henley & Hood Half Styles Navy Blue Black,699,2019-09-21,09:55:23
19,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,799,2019-09-21,09:55:23
20,Tommy Hilfiger Men's Striped Regular Fit T-Shirt,"1,299",2019-09-21,09:55:23
21,TOMMY HILFIGER Men's Solid Regular Fit T-Shirt,799,2019-09-21,09:55:23
22,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,799,2019-09-21,09:55:23
23,Tommy Hilfiger Men's Printed Regular Fit T-Shirt,999,2019-09-21,09:55:23
24,TOMMY HILFIGER Men's Solid Regular Fit Polo,"1,399",2019-09-21,09:55:23
25,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"2,249",2019-09-21,09:55:23
26,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,799,2019-09-21,09:55:23
27,TOMMY HILFIGER Men's Solid Slim fit Polo,"2,024",2019-09-21,09:55:23
28,Tommy Hilfiger Men's Printed Regular Fit T-Shirt,999,2019-09-21,09:55:23
29,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,738",2019-09-21,09:55:23
30,TOMMY HILFIGER Men's Plain Slim Fit Polo,"1,299",2019-09-21,09:55:23
31,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,163",2019-09-21,09:55:23
32,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,099",2019-09-21,09:55:23
33,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,"1,499",2019-09-21,09:55:23
34,TOMMY HILFIGER Men's Regular fit T-Shirt,"2,088",2019-09-21,09:55:23
35,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,454",2019-09-21,09:55:23
36,TOMMY HILFIGER Men's Plain Regular fit T-Shirt,"2,529",2019-09-21,09:55:23
37,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"2,024",2019-09-21,09:55:23
38,Tommy Hilfiger Men's Plain Regular Fit Polo,"1,499",2019-09-21,09:55:23
39,TOMMY HILFIGER Men's Slim fit T-Shirt,"1,951",2019-09-21,09:55:23
