,Product_name,Price,Date,Time
0,TOMMY HILFIGER Men's Plain Regular Fit Polo,"3,749",2019-09-21,12:55:04
1,TOMMY HILFIGER Men's Casual Shirt,"2,249",2019-09-21,12:55:04
2,Tommy Hilfiger 29 Ltrs Grey Laptop Backpack (TH/ANDROIDLAP07),"2,275",2019-09-21,12:55:04
3,U.s. Polo Assn. Mens Round Neck Solid T- Shirt,494,2019-09-21,12:55:04
4,Katso Men's Cotton T-Shirt (Pack Of 1) (Katso-Hood-Full),290,2019-09-21,12:55:04
5,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,396",2019-09-21,12:55:04
6,TOMMY HILFIGER Men's Regular fit T-Shirt,799,2019-09-21,12:55:04
7,TOMMY HILFIGER Men's Regular fit T-Shirt,"2,265",2019-09-21,12:55:04
8,Tommy Hilfiger Men's Printed Regular Fit T-Shirt,799,2019-09-21,12:55:04
9,TOMMY HILFIGER Men's Plain Regular Fit T-Shirt,799,2019-09-21,12:55:04
10,TOMMY HILFIGER Men's Slim fit T-Shirt,"1,150",2019-09-21,12:55:04
11,TOMMY HILFIGER Men's Plain Regular Fit T-Shirt,799,2019-09-21,12:55:04
12,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,999",2019-09-21,12:55:04
13,Tommy Hilfiger Men's Plain Regular Fit Polo,"1,499",2019-09-21,12:55:04
14,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,949,2019-09-21,12:55:04
15,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,799,2019-09-21,12:55:04
16,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,999,2019-09-21,12:55:04
17,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,799,2019-09-21,12:55:04
18,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,"1,299",2019-09-21,12:55:04
19,TOMMY HILFIGER Men's Plain Regular Fit Polo,"1,499",2019-09-21,12:55:04
20,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,799,2019-09-21,12:55:04
21,Arrow Sports Men's Solid Regular Fit T-Shirt,"1,164",2019-09-21,12:55:04
22,Arrow Sport Men's Solid Regular Fit T-Shirt,"1,023",2019-09-21,12:55:04
23,XY XX Men's Supima Cotton T-Shirt Ultrasoft Quick Dry Half Sleeves Round Neck,"1,908",2019-09-21,12:55:04
24,Lee Men's Solid Regular fit T-Shirt,683,2019-09-21,12:55:04
25,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,799,2019-09-21,12:55:04
26,TOMMY HILFIGER Men's Solid Regular Fit T-Shirt,799,2019-09-21,12:55:04
27,TOMMY HILFIGER Men's Solid Regular Fit Polo,"1,399",2019-09-21,12:55:04
28,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"2,249",2019-09-21,12:55:04
29,Tommy Hilfiger Men's Striped Regular Fit T-Shirt,"1,299",2019-09-21,12:55:04
30,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,799,2019-09-21,12:55:04
31,TOMMY HILFIGER Men's Solid Slim fit Polo,"2,024",2019-09-21,12:55:04
32,TOMMY HILFIGER Men's Plain Slim Fit Polo,"1,299",2019-09-21,12:55:04
33,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,799,2019-09-21,12:55:04
34,Tommy Hilfiger Men's Printed Regular Fit T-Shirt,999,2019-09-21,12:55:04
35,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,099",2019-09-21,12:55:04
36,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,163",2019-09-21,12:55:04
37,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,738",2019-09-21,12:55:04
38,TOMMY HILFIGER Men's Regular fit T-Shirt,"2,088",2019-09-21,12:55:04
39,Tommy Hilfiger Men's Printed Regular Fit T-Shirt,999,2019-09-21,12:55:04
40,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,454",2019-09-21,12:55:04
41,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"2,024",2019-09-21,12:55:04
42,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,"1,499",2019-09-21,12:55:04
43,TOMMY HILFIGER Men's Slim fit T-Shirt,"1,951",2019-09-21,12:55:04
44,TOMMY HILFIGER Men's Plain Regular fit T-Shirt,"2,529",2019-09-21,12:55:04
45,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,"1,299",2019-09-21,12:55:04
46,TOMMY HILFIGER Men's Solid Regular fit T-Shirt,"1,349",2019-09-21,12:55:04
47,TOMMY HILFIGER Men's Solid Regular fit T-Shirt,"2,999",2019-09-21,12:55:04
48,TOMMY HILFIGER Men's Solid Regular fit Polo,"2,474",2019-09-21,12:55:04
49,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,561",2019-09-21,12:55:04
50,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,999",2019-09-21,12:55:04
51,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,999,2019-09-21,12:55:04
52,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,999,2019-09-21,12:55:04
53,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,"1,149",2019-09-21,12:55:04
54,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"1,499",2019-09-21,12:55:04
55,TOMMY HILFIGER Men's Solid Slim fit Polo,"1,999",2019-09-21,12:55:04
56,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,563",2019-09-21,12:55:04
57,Lee Men's Solid Regular fit T-Shirt,979,2019-09-21,12:55:04
58,ABOF Men's Solid Slim Fit T-Shirt,274,2019-09-21,12:55:04
59,Furo by Red Chief Blue T-Shirts for Men (F110090 002),599,2019-09-21,12:55:04
60,Arrow Sports Men's Polo,"1,253",2019-09-21,12:55:04
61,,549,2019-09-21,12:55:04
0,Arrow Sports Men's Solid Regular Fit T-Shirt,"1,164",2019-09-21,12:55:08
1,Arrow Sport Men's Solid Regular Fit T-Shirt,"1,023",2019-09-21,12:55:08
2,XY XX Men's Supima Cotton T-Shirt Ultrasoft Quick Dry Half Sleeves Round Neck,"1,908",2019-09-21,12:55:08
3,TOMMY HILFIGER Men's Plain Slim fit Polo,"2,849",2019-09-21,12:55:08
4,Tommy Hilfiger Men's Printed Slim Fit Polo,"1,979",2019-09-21,12:55:08
5,TOMMY HILFIGER Men's Plain Regular Fit Polo,"3,749",2019-09-21,12:55:08
6,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,163",2019-09-21,12:55:08
7,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,895,2019-09-21,12:55:08
8,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"2,024",2019-09-21,12:55:08
9,TOMMY HILFIGER Men's Regular fit T-Shirt,"2,269",2019-09-21,12:55:08
10,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,454",2019-09-21,12:55:08
11,Tommy Hilfiger Men's Plain Regular Fit Polo,"1,499",2019-09-21,12:55:08
12,TOMMY HILFIGER Men's Slim fit T-Shirt,"1,163",2019-09-21,12:55:08
13,TOMMY HILFIGER Men's T-Shirt,879,2019-09-21,12:55:08
14,TOMMY HILFIGER Men's Solid Regular fit Polo,"2,249",2019-09-21,12:55:08
15,TOMMY HILFIGER Men's Solid Slim fit Polo,"2,474",2019-09-21,12:55:08
16,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"1,199",2019-09-21,12:55:08
17,TOMMY HILFIGER Men's Polo,"1,299",2019-09-21,12:55:08
18,TOMMY HILFIGER Men's Solid Regular fit T-Shirt,"1,349",2019-09-21,12:55:08
19,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,799,2019-09-21,12:55:08
20,Tommy Hilfiger Men's Printed Regular Fit T-Shirt,923,2019-09-21,12:55:08
21,TOMMY HILFIGER Men's Solid Regular fit T-Shirt,"1,349",2019-09-21,12:55:08
22,TOMMY HILFIGER Men's Regular fit T-Shirt,"2,165",2019-09-21,12:55:08
