,Product_name,Price,Date,Time
28,TOMMY HILFIGER Men's Solid Regular fit T-Shirt,"1,349",2019-09-20,17:26:28
29,TOMMY HILFIGER Men's T-Shirt,780,2019-09-20,17:26:28
30,TOMMY HILFIGER Men's Printed Loose fit T-Shirt,"1,499",2019-09-20,17:26:28
31,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"1,499",2019-09-20,17:26:28
32,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,999",2019-09-20,17:26:28
33,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,799,2019-09-20,17:26:28
34,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,954",2019-09-20,17:26:28
35,TOMMY HILFIGER Men's Solid Regular fit T-Shirt,"1,199",2019-09-20,17:26:28
36,TOMMY HILFIGER Men's Striped Slim fit T-Shirt,"1,499",2019-09-20,17:26:28
37,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,799",2019-09-20,17:26:28
38,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"1,199",2019-09-20,17:26:28
39,Tommy Hilfiger Men's Printed Regular Fit T-Shirt,799,2019-09-20,17:26:28
40,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,999",2019-09-20,17:26:28
41,TOMMY HILFIGER Men's Solid Slim fit Polo,"2,024",2019-09-20,17:26:28
42,TOMMY HILFIGER Men's Slim fit T-Shirt,"2,555",2019-09-20,17:26:28
43,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,247",2019-09-20,17:26:28
44,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"1,499",2019-09-20,17:26:28
45,TOMMY HILFIGER Men's Printed Regular fit T-Shirt (A8ATK195M_Black Iris/ Multi_M),"1,499",2019-09-20,17:26:28
46,Tommy Hilfiger Men's Printed Regular Fit T-Shirt,799,2019-09-20,17:26:28
47,TOMMY HILFIGER Men's Solid Regular fit Polo,"1,799",2019-09-20,17:26:28
48,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"1,499",2019-09-20,17:26:28
49,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,450",2019-09-20,17:26:28
50,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,"1,499",2019-09-20,17:26:28
51,Arrow Sports Men's Polo,"1,253",2019-09-20,17:26:28
52,Arrow Sport Men's Solid Regular Fit T-Shirt,"1,023",2019-09-20,17:26:28
53,Arrow Sports Men's Printed Regular Fit T-Shirt,539,2019-09-20,17:26:28
0,Arrow Sports Men's Polo,"1,253",2019-09-20,17:26:33
1,Arrow Sports Polo,779,2019-09-20,17:26:33
2,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,799,2019-09-20,17:26:33
3,TOMMY HILFIGER Men's Solid Regular fit Polo,"2,474",2019-09-20,17:26:33
4,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,655",2019-09-20,17:26:33
5,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"1,499",2019-09-20,17:26:33
6,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,"1,499",2019-09-20,17:26:33
7,TOMMY HILFIGER Men's Solid Slim fit Polo,"1,799",2019-09-20,17:26:33
8,TOMMY HILFIGER Men's Solid Slim fit Polo,"3,449",2019-09-20,17:26:33
9,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"1,349",2019-09-20,17:26:33
10,TOMMY HILFIGER Men's Solid Regular fit Polo,"2,099",2019-09-20,17:26:33
11,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,999,2019-09-20,17:26:33
12,TOMMY HILFIGER Men's Slim fit T-Shirt,"1,733",2019-09-20,17:26:33
13,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,799,2019-09-20,17:26:33
14,TOMMY HILFIGER Men's Regular fit T-Shirt,"2,399",2019-09-20,17:26:33
15,Tommy Hilfiger Men's Solid Slim Fit Polo,"1,299",2019-09-20,17:26:33
16,TOMMY HILFIGER Men's Solid Regular fit T-Shirt,"1,373",2019-09-20,17:26:33
17,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"1,499",2019-09-20,17:26:33
18,TOMMY HILFIGER Men's Solid Regular Fit T-Shirt,"1,410",2019-09-20,17:26:33
19,TOMMY HILFIGER Men's Slim fit T-Shirt,"1,160",2019-09-20,17:26:33
20,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,"1,299",2019-09-20,17:26:33
21,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,949,2019-09-20,17:26:33
22,TOMMY HILFIGER Men's Solid Regular Fit T-Shirt,"1,499",2019-09-20,17:26:33
23,TOMMY HILFIGER Men's Regular fit T-Shirt,"2,595",2019-09-20,17:26:33
24,TOMMY HILFIGER Men's Solid Regular fit Polo,"2,249",2019-09-20,17:26:33
25,TOMMY HILFIGER Men's Solid Regular fit T-Shirt,"2,249",2019-09-20,17:26:33
26,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,"1,499",2019-09-20,17:26:33
27,Tommy Hilfiger Men's Plain Regular Fit T-Shirt,799,2019-09-20,17:26:33
28,TOMMY HILFIGER Men's Solid Slim fit Polo,"1,799",2019-09-20,17:26:33
29,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"1,499",2019-09-20,17:26:33
30,TOMMY HILFIGER Men's Solid Regular fit T-Shirt,"2,024",2019-09-20,17:26:33
31,TOMMY HILFIGER Men's Solid Slim fit Polo,"2,024",2019-09-20,17:26:33
32,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"1,199",2019-09-20,17:26:33
33,TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,799,2019-09-20,17:26:33
34,Tommy Hilfiger Men's Printed Regular Fit T-Shirt,799,2019-09-20,17:26:33
35,TOMMY HILFIGER Men's T-Shirt,999,2019-09-20,17:26:33
36,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,737",2019-09-20,17:26:33
37,TOMMY HILFIGER Men's T-Shirt,"1,799",2019-09-20,17:26:33
38,TOMMY HILFIGER Men's Solid Regular fit Polo,"1,799",2019-09-20,17:26:33
39,Tommy Hilfiger Men's Printed Regular Fit T-Shirt,"1,429",2019-09-20,17:26:33
40,TOMMY HILFIGER Men's Solid Slim fit Polo,"1,999",2019-09-20,17:26:33
41,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,599",2019-09-20,17:26:33
42,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"1,949",2019-09-20,17:26:33
43,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"1,499",2019-09-20,17:26:33
44,TOMMY HILFIGER Men's Solid Regular fit T-Shirt,"1,649",2019-09-20,17:26:33
45,TOMMY HILFIGER Men's Printed Regular fit T-Shirt,"1,499",2019-09-20,17:26:33
46,TOMMY HILFIGER Men's T-Shirt,799,2019-09-20,17:26:33
47,Tommy Hilfiger Men's Striped Regular Fit T-Shirt,"1,299",2019-09-20,17:26:33
48,TOMMY HILFIGER Men's Regular fit T-Shirt,"1,450",2019-09-20,17:26:33
49,TOMMY HILFIGER Men's Slim fit T-Shirt,"1,160",2019-09-20,17:26:33
50,Arrow Sport Men's Solid Regular Fit T-Shirt,"1,023",2019-09-20,17:26:33
51,Zeroline Garments Casual Half Sleeves Polo Cotton T Shirt for Men,599,2019-09-20,17:26:33
52,Arrow Sports Men's Printed Regular Fit T-Shirt,539,2019-09-20,17:26:33
53,Mufti Men's Loose fit Polo,750,2019-09-20,17:26:33
